7x,7y,7z,6x,6y,6z,8x,8y,8z,5x,5y,5z
1e-05,1e-05,1e-05,121.5454281408106,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
1401.448269337656,-898.7045908982832,1e-05,1e-05,1e-05,1756.596701787911,1992.1150716565503,-1429.478086683887,-1042.2885310828235,-1733.6641770516192,1195.3976131471334,-1676.311185680631
-1982.7250704050127,1e-05,14.379939679554532,1170.1679220264816,1e-05,-768.3753747361561,126.20615933987312,254.78035179882897,1545.0064115305456,-324.72089030687056,-1771.756421019537,-1953.6724955860016
-1296.3481782070826,-1164.870671172875,1e-05,-1553.4062178523182,1e-05,-1075.5152925201091,234.67375479486745,300.45556378667106,-1778.2391011148832,-525.7062988088923,1784.1987615570729,1e-05
-1276.1770701662113,1080.157379219223,1639.42424957882,1091.7687433321398,-1238.6722343285385,1864.4297114310532,1526.0360272444227,-837.2635344078083,72.83913341014659,-1011.485569073998,1633.1215293598525,1068.8183813460212
-297.5926426261157,-1491.623812153024,-494.6038337444225,1e-05,-1417.0906163141312,1271.9325106346498,1477.9852785304492,-580.042784386439,1e-05,1e-05,-187.2424661649026,207.69532816042525
1e-05,1e-05,1e-05,1e-05,1290.9389698519433,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
-1057.1399019985463,1e-05,1e-05,1e-05,-221.805849213542,109.68032732198552,427.499366303119,-470.8896513403733,-1499.571213875475,1502.2128399177088,1e-05,-1852.034195387564
1e-05,1e-05,1e-05,1e-05,1e-05,113.98063543079972,1e-05,1e-05,1e-05,1e-05,1e-05,-126.17528165299107
332.64779998996994,1e-05,1e-05,1659.5583943161394,445.2636145059898,1868.918585189324,1e-05,1e-05,244.84265374003388,210.4597182975061,1e-05,861.0383074396455
-1132.4301319489125,-156.4207191164324,-1014.2134814323862,-445.489557730248,29.65390422136016,-1471.0727375092815,1e-05,220.53386965609923,1e-05,1e-05,1e-05,-1060.1825347793783
-676.9762556225949,-255.137873397409,-1842.7010875753003,-1628.2899921401415,1e-05,-678.0426795556451,-404.2481120910186,-65.22056059194803,1769.2740294029106,-351.7674414557517,-703.7003045661901,1055.9268434776432
845.9677087906861,1402.943533011216,1e-05,1e-05,135.36418949232942,1e-05,100.09751020141744,1e-05,1656.5364142864264,1e-05,1784.5022017897445,422.5019324447765
1e-05,1e-05,1e-05,1e-05,1e-05,-743.568862786097,-1443.8676240599468,1e-05,1e-05,1e-05,1e-05,1e-05
458.9352242971421,1719.673236905007,1e-05,1e-05,1e-05,-1058.875260126413,1e-05,-547.1016630830725,1809.1696502351788,-209.259494408216,-1899.8234400236008,-1011.0819357630623
-882.5491451236833,-923.6830805703762,215.27391382116167,1e-05,-926.3451386692188,646.631472837655,-818.4177372686486,297.8762243476991,-595.6400106061683,1e-05,1188.8243887564274,1496.0789530390578
1e-05,1e-05,1e-05,-688.9688209855516,1e-05,1e-05,1e-05,1e-05,-1906.439836251316,-1322.254461289006,1e-05,1e-05
-884.2610933754949,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-714.5718945738961,1299.1100590311632
424.4163789582167,-669.3873291885586,-1818.1018833346827,679.3586697694786,430.1821410591202,1e-05,-1641.6551354299952,-1221.9220215616535,-706.106285634978,-1526.7588906433266,-594.1995378139158,-1673.7664248421593
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-1293.0062999085249,1e-05,-1978.075521518236,1e-05,1e-05,-756.4034880442896
1e-05,-1843.140052321217,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,863.2132322369728,1e-05,1e-05,-1620.2041262581904
-1653.7290231293462,520.9863284445313,-41.28016121483702,1e-05,1e-05,1e-05,-1962.2706305611011,1e-05,1e-05,522.3947685785078,1e-05,1e-05
1e-05,1e-05,1e-05,-545.2607373293658,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
1e-05,1e-05,1e-05,1e-05,-1.4041435042662087,1e-05,338.8487513973537,1e-05,-97.5824850529836,-1498.9405366946476,1e-05,1e-05
1e-05,1e-05,1e-05,1232.3928711849378,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-688.1903179457925,-273.8294303240849
783.9831881129027,1e-05,1e-05,514.9154316811502,1120.45559324003,-185.7743848190254,1e-05,-1135.8759415459017,-1206.6756706528054,1299.1725189050628,-521.8970917473533,514.379560801196
1e-05,1e-05,-149.33355974864827,1e-05,1e-05,-382.4511303643927,864.1190360904507,298.30221459607253,1e-05,1e-05,1e-05,1e-05
-903.6720526905868,-1596.6415709336102,1e-05,1e-05,1e-05,-1162.9352293991362,115.58326272814278,1e-05,-797.0222952409736,1e-05,1e-05,1881.0833462330293
-582.6041205249139,357.761338426132,-1062.8531156062634,1e-05,279.3479714302709,1090.7388584364255,1e-05,162.24841430815573,1e-05,1e-05,1876.7267620431044,1605.527641385674
1118.4378517463456,749.1437509985017,1e-05,1e-05,-467.8853557820748,1e-05,-1840.7659465225736,1e-05,1e-05,-1173.0156633056476,1469.6122486467657,1e-05
1e-05,1e-05,1e-05,1e-05,-821.1644806344686,-527.3547782651202,1e-05,1e-05,1e-05,1e-05,1e-05,-313.4651475030212
1e-05,790.3090397266492,-984.1871774643508,1e-05,-448.12302877362686,1e-05,106.2007499015838,-1574.4370122787964,-487.1126736276601,-1369.7992823297511,-88.51469520513477,-1556.6309597268971
560.8936600608878,-817.115957018752,690.6220405168533,-1031.191958834661,-1855.8947382011077,1226.0549015439751,1e-05,1e-05,1900.544674588536,-378.1959650894411,303.58969384673884,731.0063944021472
1e-05,-1000.2642215049916,1e-05,-1993.4266281060957,1e-05,203.6837200932755,738.264098661356,622.1580419968835,-47.481214534959015,-1599.7921761087798,-278.5736643273684,-1032.346100742781
802.1581051778863,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
-1997.7161281043532,1548.2800973069573,779.1794428560745,1e-05,850.4143096474488,1e-05,1e-05,1e-05,-871.0759319846293,1e-05,-1865.6325207836328,1e-05
1e-05,536.1959053191558,-1427.385563071307,1773.6076255669143,1e-05,1e-05,-427.9781583133069,503.9421992708775,1052.6687044297098,-923.0510558155256,1e-05,34.24093066629963
386.1584055944962,399.1838088882296,1578.2351394355685,-176.24540344999096,1358.335655038175,89.69552847636075,-967.4757228266838,188.86077023895177,1158.7886152040476,422.2937913590852,-919.3570820141352,-1500.4126534891018
300.3316033399348,1e-05,455.5714220862099,1e-05,1e-05,1e-05,1e-05,1e-05,-382.7805404334828,642.6342230870365,870.3048415505941,-399.81365047481887
-893.470399847804,613.1163826195567,1e-05,1e-05,1527.714768954624,1e-05,237.83213483133548,-214.5620765503664,453.6229639753295,1e-05,1e-05,174.89884237762342
1e-05,-1835.1468550948605,1e-05,-1149.4218290213164,1175.3615917781822,1e-05,1e-05,1692.915681444982,-221.1799517552766,1877.2197770873852,1e-05,111.43749231856992
-629.1608043135307,1e-05,-1696.6702823559206,1e-05,1e-05,-1854.309802119161,43.89065346185683,1e-05,160.475212154243,-1286.914492270617,1e-05,1e-05
-928.635244979194,1e-05,-105.41186957126004,333.3326057781436,1327.5332656650614,1217.5394398238875,1658.6033836369795,1e-05,-194.37233557368265,-911.3817474289734,1234.498054962714,1e-05
1e-05,1e-05,1e-05,75.9600887293761,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
-103.11004246848032,-1491.6934270853433,975.9139142783422,1e-05,-839.0652444953423,-958.2605284881516,1e-05,715.5095605898824,-1423.0474827418873,1e-05,1179.5933977203897,992.7315797620478
1e-05,1283.803852656487,1e-05,1e-05,1e-05,-966.4599855744926,-554.7004597657095,203.2758231533873,-1636.2278743213574,-1888.9210641219229,-864.8075707712097,1e-05
-1960.2455288961396,1e-05,1e-05,1e-05,1925.6940410616887,1e-05,1e-05,1e-05,-88.39238768549195,1e-05,1e-05,1e-05
1e-05,1145.225168796916,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,401.7815375247027,1e-05,1e-05
-560.3389851180824,1e-05,1e-05,-1725.3922264245864,911.8823878919412,-0.1815457001215215,1e-05,1e-05,-748.1346600325791,1e-05,-714.2756901638338,-1924.118734836228
1680.8531039759832,-483.471159663484,-1887.8427090095704,685.9791972965268,-1061.6249328630993,1e-05,-568.0921184397398,71.19418007147172,-1638.6085839783618,-900.6663267739308,1562.1823500485084,-1386.9803675982184
-404.9782871024141,1e-05,-687.4229380366694,-162.89230002907252,1795.2174993670433,139.39316283914005,1e-05,1e-05,639.0861159153017,1975.4214545696143,1e-05,-1703.0038348687633
1417.7127166986788,1e-05,1e-05,393.764032822407,42.20502868095366,1e-05,1e-05,1e-05,1735.7795174189184,451.2512624617124,1e-05,1878.512948469619
271.271538149306,667.6261149848175,1e-05,781.6207778125749,1e-05,1e-05,-1592.8355996460969,1e-05,-434.7809148634054,-507.26492959889,1e-05,-157.15343411327387
-1853.8220668362865,-702.1168830103738,1561.9327348401896,95.90708176098416,555.3591203603384,-851.895191437234,1516.194461756546,948.7248640044204,1288.8107572396782,-798.0742246857262,205.1623218526624,1e-05
1e-05,802.5990527877194,-1199.2755619299244,-1572.146642248657,-1689.5190686045628,477.84819114710376,-380.0957859526988,1e-05,1e-05,1646.931662168179,-1759.5781946879638,1765.3095970633483
1e-05,1e-05,1e-05,1e-05,1e-05,507.4342230232478,1e-05,1096.3672790609228,1e-05,1e-05,1e-05,1e-05
1e-05,1e-05,1e-05,1e-05,-1993.582883970682,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
-1851.4133232641357,-1129.331840514869,-988.5391386287788,686.5461219896715,138.05755708988164,383.998504516573,1018.3536938804912,318.46922854535984,1373.0799929054176,1e-05,1e-05,-459.7353273476963
1979.6688979393464,-259.9184399193493,-903.4331357612526,-1217.4332965041826,-54.02449417895472,1037.3770986339837,-1885.8384527771375,-1074.604168394328,-633.4706705812483,-757.8175678708536,-1960.4836205529373,238.28233156534083
1e-05,1e-05,1e-05,1e-05,1e-05,1153.698817379866,-1968.685463766424,1e-05,1e-05,1e-05,595.928149671912,-837.792555353321
1e-05,1e-05,1e-05,-496.9311832249095,1e-05,1e-05,1e-05,1e-05,1454.4130066600762,-11.26906791484883,-1683.492760036983,1e-05
1783.161461771717,-1527.967359174248,576.9545780924292,-1930.5671538191943,789.9438843298126,582.7081030155301,1e-05,141.39145060312418,-113.24914549669262,1433.787875669606,1e-05,-1850.2058491465823
1e-05,1e-05,165.8010542254722,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
-1599.7189703032725,-1491.2561227579024,-239.83664208631475,-899.9878729153342,-749.8825684774495,542.2869854156143,1e-05,-919.3835645091492,-1728.0750010362249,590.0338771106743,1776.2558163391668,-86.51156828296757
127.97207552483812,249.49723710218663,1e-05,-988.5446086215528,1e-05,-1888.6340785613247,1e-05,1e-05,1186.340970170094,1139.1112799815598,1874.023949190837,1176.6919521856098
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-336.25971303828226
-1822.7408822014636,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-1409.0336533592035,839.7347819537489,1e-05,1e-05
599.5981984369822,1802.4678013004425,66.86472652505371,1915.9264738647064,899.4218924809317,-153.96843490027968,1726.7984199758214,-962.781261498458,-1478.7149282887522,1207.3705903677974,1942.8438643576887,-1840.1098551753043
-33.43411347440073,741.2908363641551,827.1313618061296,-1129.0155974855684,-146.3255158122303,1876.7088622277652,-719.1670738102642,-1027.833254175442,467.9171506117621,928.4384542562308,166.3515938655591,418.59475361779806
1462.0906477183926,1e-05,1424.4727729570732,-1349.4978583211016,-1782.806132634747,-1081.0654025030765,1e-05,160.05544906275526,1e-05,-6.593676933699388,-731.9002054929147,1e-05
1999.9661921017916,-1783.6108858605971,1e-05,639.2993279663259,-51.45500381416524,1e-05,-1481.025846365938,-1509.9796382526706,342.9732684597733,1870.692166644489,-1953.067025184704,-715.9839704050968
1e-05,1e-05,1e-05,1e-05,-1990.135409863336,-336.08947259286026,1e-05,1e-05,1961.6185985879868,1e-05,1981.0676771230328,111.6833825532688
1e-05,508.2868026680605,-1451.6614254875187,-1303.8735404075253,1e-05,1e-05,1e-05,-998.2135866428004,-1204.4226224522235,-1706.4445678089512,1e-05,46.27521151291347
-836.2758825234109,1e-05,585.6990386930154,1e-05,485.47838534230704,-1148.3867495472407,-1572.544736653073,-1654.222923395983,1e-05,1e-05,707.1676094804378,1739.2197894008405
1992.910422433087,1e-05,291.76090936864665,1e-05,-1468.1990323875996,803.8414085485481,1078.241589997072,-1244.921109465618,1e-05,-798.2612067888941,1e-05,268.91099515061126
-1629.8744961727668,1535.582355325527,-49.61025390592511,-1827.3240271126724,-986.1670359642284,-145.9162394410476,-1021.446795180271,782.9196881734273,-1647.029691537636,-750.0536575431829,-504.6615479426699,-310.7616095195267
-1598.8883100901323,-1596.7292412016486,1356.3500125183384,-363.6717270584029,1193.2605430711867,-1574.3431240069356,1e-05,1172.8067136338352,-1179.16379060502,1115.0064596854197,582.2002254258707,-1933.954733123336
1e-05,1e-05,1e-05,1706.800847861589,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,998.3027585500724,1093.898167071521
672.563368055175,-1259.7306129819365,878.8405907073642,1432.59437175449,-212.44752081625816,-1675.604753192253,1e-05,1986.7970141193423,1e-05,1176.8238863510944,601.2165091490193,396.6398876445454
-1674.4923725275044,1e-05,-432.3252331955358,1e-05,1e-05,1e-05,499.0256227553562,-1738.389726052436,1068.596310863226,1e-05,-736.3670097176098,-379.4262705151281
1e-05,1780.476435602866,1e-05,1661.35006586622,1e-05,-188.48716418335565,1547.9394262817789,1e-05,1e-05,1e-05,1e-05,-1040.8941336776224
1512.0626064869589,1994.5551160673133,1150.110252613821,1e-05,1e-05,1e-05,1e-05,1e-05,1740.806533661048,1e-05,1492.0765399641582,-1152.7790041064704
155.22044733600148,1e-05,962.4794233400088,1e-05,1e-05,1e-05,-676.3683638217168,-267.87128732006505,1e-05,-1924.6238282308195,326.2700518094936,896.8970999156082
504.22623490250817,674.515703479194,-453.4613777436691,720.6951909551207,1e-05,-1595.783704950179,-1395.4679532985465,1585.307315182234,27.895756823935525,1096.0127646832038,-1182.127329687086,-42.7829534000832
389.2642814389395,1e-05,-320.11191436936224,790.1960848983149,1763.4014278554023,540.9630770276812,1533.225211590713,1e-05,380.1124152009612,-1415.365943516946,-1637.3352668422517,-268.158131585801
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-1812.6690243583744,1e-05,1e-05,1e-05,1e-05
1e-05,-765.7499697573247,1393.9811323753272,486.9931508449281,-151.14706649845377,1e-05,1e-05,-668.3115865715833,1703.617158349283,1e-05,1e-05,1e-05
-1275.4105094266367,-1384.3185857398908,1e-05,1e-05,1e-05,1188.2055413543098,1e-05,735.5604514923164,1332.0597086640532,906.3937880301598,1e-05,152.55112437084017
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-1324.937195778531,-1733.5187711238025,1431.6549836293068,-1368.0333406153825,1e-05
-1156.9277844618418,-1583.1269569977385,-1818.554708724628,-797.1278434695965,-359.96902418803467,-1995.8679435533763,1515.469877301584,-1110.4649857237869,1e-05,-1131.5706294265838,939.290332014803,651.5581794659466
-444.6759696037965,1104.0403649865182,-970.0293384526196,1e-05,1725.3433710110046,1637.4767059371936,1533.6982369787845,-999.9643320708668,488.9290618369357,1947.153885933405,-637.5503754749245,-1551.3989825795588
1e-05,902.1575291560478,1e-05,-41.967296737176696,1643.0532404855326,611.3931194013862,1e-05,1260.2871287298854,1e-05,1e-05,-687.2734283328748,1e-05
-1946.9983910765245,1e-05,1e-05,-1165.9204695069382,1e-05,1e-05,-1044.3136705661875,1e-05,-1780.7143278164808,1e-05,-1250.398320700477,1e-05
259.5068774579592,1208.0016547903956,-295.4563524842917,-775.5376718169753,1563.879509759918,404.1563797156278,-1259.2671712029855,1364.6270331236922,1324.283961389924,-210.686581671498,1e-05,-1141.797510319062
-1513.7091990873253,371.690880278547,1e-05,-838.9611019107059,-961.6691563525302,1e-05,1e-05,1e-05,1e-05,-811.6448026342713,1e-05,1253.447953721012
1829.2457875582136,1e-05,-117.51294622046429,1e-05,1e-05,1678.7285083569889,1e-05,-125.13570094046678,1e-05,1e-05,1e-05,1e-05
971.5667976645104,1091.4928341927896,-850.2405712927783,-1893.2785886708384,-1000.171126065296,1e-05,1460.575067314697,1e-05,1181.569308909865,1228.1701574760812,-1012.2419448449964,-394.23392599976825
-80.43556353949688,1e-05,-279.34133271594465,1442.1896649535445,235.87668992317123,1e-05,-1252.703587588447,-1628.273917825343,1e-05,-308.1414890050152,1e-05,1e-05
955.6478615158215,-1779.0302727943174,-1209.3146756630122,274.0960884389141,-698.1361962334125,-192.18317013219232,-1081.0005657329582,-1894.449119853065,1270.9494302752798,-1025.2668883011268,510.20537970968815,1e-05
1735.996826208465,1590.9908979684535,1e-05,1620.420259596774,-1638.0572825124134,-1193.264934660896,740.8708129018704,-367.6316113802645,-467.87262340735134,-882.1861366816561,971.4431865996662,562.0780468802477
1e-05,1e-05,1e-05,1232.8108249574448,1e-05,1e-05,1e-05,1e-05,1e-05,-1951.517222366292,1e-05,1e-05
1174.6718762809328,-545.1497720469591,-139.53821640675912,-336.5424778244073,-572.6183866781133,-1328.4836088127097,1685.4240633789318,-1122.257690660222,-20.207576707778063,-1486.079475867951,424.8830870553464,-1187.6505915601126
1822.3568954277875,1971.7419203469892,1900.5014766492764,111.0209316704376,-1843.3084887351088,-330.5575636903666,-1381.6798433206636,1857.7158569222072,-1635.9714699786148,674.148853173234,62.249096177334536,-1955.490136016228
1597.5923080731263,1878.9991252345264,-1356.575840962516,1822.700520717877,-136.3354935901815,-524.0309209437842,1e-05,1e-05,1e-05,711.2084143268786,972.4700681278646,1e-05
1e-05,1e-05,1e-05,1e-05,1e-05,-1166.9911850075002,987.4928958156954,1e-05,1e-05,1e-05,1e-05,1e-05
1509.76809579144,1e-05,1e-05,1129.5415690155778,607.0497252923848,1e-05,1e-05,-1136.632891547196,258.0500757015454,-847.4871077332034,1722.3797318316222,952.540302130569
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,247.83787594101537,1e-05,1e-05,584.3759328227352,1e-05
1e-05,-1687.516542001786,1e-05,1e-05,1667.3073996140877,1e-05,1e-05,-733.5249826843939,311.0671173357589,1175.797409313621,-1572.7659169122055,1e-05
623.3943711366692,1478.4298481462276,-1627.560154619736,4.506682592639866,109.85507648295112,-43.08002291036361,235.22142706398208,1e-05,-953.0004882898228,-1272.2044067183638,-1229.518167097183,1768.9075193017452
509.4626965628661,-1037.145715894249,651.6803718230207,187.3391162610427,694.9389180522556,332.5479743722455,1e-05,-575.7363420898591,-1321.7726058802443,1e-05,908.6184939920043,1e-05
1961.8980110438008,-1891.4074936483075,-1866.81951217442,-1635.1470104376458,1e-05,1e-05,-358.45125012355794,1e-05,736.8900585351698,1e-05,1644.447944202714,-874.637224062059
1019.3581949865936,-1669.675103574188,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-1119.6865277015124,1e-05,1e-05
-981.120520861788,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-1989.292465924472,1e-05,1e-05,1e-05,1e-05,-1010.6100955894722
254.7655456873974,1e-05,1e-05,-1816.3538687335451,1e-05,1e-05,1e-05,1283.6838685720163,1e-05,1e-05,1e-05,1e-05
1e-05,596.7750985064777,1e-05,1348.0904182416043,-272.7000565728304,-1284.5819731936094,1e-05,916.529473743758,1e-05,-1685.6161492630738,152.47128044195034,595.4654915905709
965.4584119792088,1356.4891381246755,1e-05,242.50838525912943,726.0453219710982,-1551.3441132350692,-738.504164661304,1175.909649489607,1781.9406233577922,1058.1866166612897,1209.6726325204847,-1497.046356530047
-1068.3753631208908,1743.5213260895257,-633.2596192311133,-1099.1421813703791,1054.702265528658,391.17430640789365,-1801.067455121672,-4.066147504326878,588.9013133352661,-215.19829826589464,-772.5127685077529,-1313.5799181456127
1e-05,701.6395814031729,1e-05,1e-05,295.2558489234085,1e-05,1e-05,-1327.1517806388665,1e-05,1e-05,1e-05,914.9291572192784
1e-05,-582.6961870551269,309.2182782270538,1e-05,1e-05,1e-05,1e-05,-339.3745997135711,1068.2775108713142,1e-05,1e-05,1891.8710084242432
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-789.6572327883899,1e-05,1e-05,1e-05,1e-05
-652.1305482277104,1e-05,174.5709300478131,1e-05,1e-05,-301.6175840948616,1e-05,1411.6636551931676,155.19241935475182,1e-05,1e-05,-292.1061351542455
1e-05,1e-05,-1893.333310497008,1e-05,1e-05,1e-05,1e-05,1724.8386061799658,1e-05,1948.7263503724464,1e-05,-851.4551280799823
1e-05,1e-05,953.325415665156,51.71399165547541,1e-05,753.6305810131698,1698.521468321586,-21.190832160109085,1203.230703857476,1036.6134863423672,1e-05,-962.7764108911938
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1714.015325480112,1e-05,1e-05,1e-05,1e-05
-143.49092913735274,364.4330718477491,-540.1023609521842,-1382.170479042725,-1859.662153812177,1e-05,-918.3493669925092,1002.0833281421956,254.98067049928076,-1181.95664182387,1738.4222810239085,769.1762230951058
1e-05,1e-05,324.74432567703457,-765.3408996392681,1e-05,1e-05,1e-05,-217.5914452723484,-1568.5005688008685,1e-05,1e-05,1e-05
1e-05,1e-05,1e-05,1e-05,1e-05,-293.966762556793,-1894.627418692952,1e-05,-570.1770641427357,-185.23413010092017,1e-05,1e-05
1e-05,-1506.0647503080934,1e-05,-1239.7199344612095,-1244.9931087864743,1544.3949295731145,1e-05,1896.9971987221215,1854.2853130519904,1099.1267217495997,-1583.0257652243538,-1430.3274023121166
1480.845465502037,-585.5812480231028,725.543076863831,-1071.1738946004689,-570.0059610142163,686.2372295472761,1484.9387631715238,1105.8496905962056,-388.62547803358007,-365.2408012559705,-1251.330473466787,-1710.689676619387
465.96172773220167,-1778.6641712366577,-769.7686896630089,667.6318376183303,676.6148025203913,1e-05,871.4026127561931,1e-05,722.4910240583466,-1455.3350986944065,-580.9071949794995,-311.2739150687638
1063.6303075740375,-601.0210832239893,1e-05,-876.3185777550202,1e-05,1e-05,-1191.8186591997655,-1273.5162908736313,1e-05,1e-05,1e-05,1640.8566673714363
1801.4684029635412,-1870.4471912675283,-1396.045927596349,-729.7164505082252,-472.9122790585207,1633.171091038386,118.00960037833175,1348.7980216132771,-228.45396311659448,1848.5430900316803,1e-05,-1022.4818233629584
-1740.990835571846,-597.7149176758792,1894.4024888782892,-805.0086794377602,1795.125129968391,1147.3302843843833,-1771.3643328477535,1362.1317980184565,886.2689423690817,-566.6148136584757,307.88581160891846,-826.6597033122936
1e-05,1e-05,1e-05,1e-05,-1678.5587122986967,1e-05,1e-05,1e-05,1e-05,982.1146763957048,1e-05,1e-05
702.4076611064336,1084.507947034334,1523.562072133699,-1035.3989928578326,-1866.9325731966876,-795.7785556454069,151.20773261542286,-833.928948188646,-1302.731830244876,-921.2821498693446,850.7563584631237,839.0137197668323
1e-05,1e-05,1e-05,1e-05,1806.7940933415668,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
-911.5022472681349,1512.4623596913625,266.8578485230859,1051.5610533521533,-966.1027913822568,-939.8013957144632,1530.629189013192,1e-05,-1672.6561436016304,-1557.0456602307554,-1744.9099284137883,1e-05
1225.5679637991968,-1704.434053122775,775.0956960716304,-510.3916178364565,1152.4202943444593,-58.75850903062174,1e-05,1e-05,-1337.1337921005786,1442.9369932338143,-288.3358300922811,1e-05
1e-05,-473.01549219934367,1e-05,-112.70188067592812,1366.3011056039286,1e-05,-1743.04591912119,1e-05,1e-05,-385.2991915175852,1e-05,1e-05
1743.0758171204732,948.9387092562372,90.75998580189548,295.38686643959,-1627.1233302701194,333.8866607949806,360.3269334714998,98.46886784412234,1543.0849429346551,258.8103816574998,1922.6253897180852,-1673.3621115672656
-1117.7244112256865,1436.5255114369195,-1229.8602626694933,-1332.1779469152589,1688.404863840753,-1462.523569384582,-1690.6817956526763,-1882.3126642742327,69.95329217671787,-1389.8239283686546,-772.2398019466045,-1658.9770469490434
1e-05,1118.9815768901808,642.1616797972862,1088.556198117872,1793.4078125712408,1e-05,1625.4494280370989,-542.1388135761438,-1657.3376331086797,-472.3504529175271,1491.9924778870227,-1799.201722961098
973.3778558479548,909.5729468487808,-920.89384172593,1705.0510498414346,1591.4254766015038,1e-05,-30.91953153487248,-315.0391936456228,1019.6213626565832,1501.4677403090875,1335.314761725594,-681.6332144036372
1e-05,1e-05,-270.38373630776744,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-267.6350574716846,1e-05
-530.4310351468837,1e-05,669.8151324035018,1e-05,-1296.9198733384912,-1609.950931739693,1708.512648030633,-1366.2854242409749,1e-05,1e-05,1e-05,-1100.8277122694446
-1521.847979238967,-1182.9424264767292,306.1796422062959,-1953.6928264421756,1e-05,1213.664636854182,1e-05,-1518.8677379395135,-1842.9941306238536,519.1102865290786,1638.028715224188,1540.2688234940722
1833.8115582625744,1335.8303052634622,1413.4683504960224,-258.12823487747005,-1075.809627228767,1083.303715032236,1e-05,1517.0768482826677,-1735.9528430915932,1e-05,1328.5040621648548,1e-05
1e-05,1e-05,151.018722478486,1e-05,1e-05,1e-05,163.3508680196023,1e-05,1236.6655776342204,1e-05,-243.85436801958704,237.30369480313303
1e-05,1e-05,1e-05,1e-05,1e-05,-594.7852990678011,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
-696.4951067588862,1e-05,1e-05,-1075.1879654064428,479.2963026545931,1e-05,-1398.8305438293764,496.5561049379117,1464.6948995941646,-1443.6953308269435,1e-05,1e-05
1e-05,1e-05,-239.512541516004,-1412.4159457677763,1367.1625152462602,162.76782389956068,-510.6359473892974,-84.79805715244693,-1844.233962559544,-508.9484562522655,244.6910068394037,-243.82723080890975
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-1146.1680882616151,1e-05,1e-05,1e-05
-970.5531648157812,-1591.6398602429088,81.37048139479708,512.1875991900305,44.315494753773606,-1494.058016790107,1262.323659158836,-806.2295668101754,1503.751580628125,309.59906822783046,-1962.369230672099,-753.8117525392058
1e-05,-1578.4023936185868,1e-05,1003.8964253740202,741.9326374443913,193.5176964315488,1285.3108024396777,1e-05,1e-05,1e-05,1e-05,64.7516480883339
-1001.8140764339267,466.6870406262306,1537.1655932202634,1694.6637318921444,346.02789667395405,-646.5907259038568,-1371.0146054289903,-519.1417460693093,826.3418844017978,-101.83841705827356,194.0911946402948,36.63952820128502
1e-05,1e-05,1e-05,894.4911421132545,-989.9028675054308,1e-05,1e-05,-376.7185432222728,1e-05,1e-05,1589.6309929103318,1e-05
1401.5197367046728,1e-05,1276.30093425244,1986.3335892309508,472.3204529680549,-1026.901829136788,290.9298975253263,1732.5922004038246,-672.298677993743,1306.8325803810858,1e-05,-804.5713496099606
-795.0195173629817,1e-05,1e-05,895.0623803992439,1e-05,1e-05,1e-05,1e-05,-1476.0584459394308,1e-05,1e-05,1889.5626597729631
42.07114809658208,-1383.826018235724,1e-05,1113.1854508772676,-421.4555359841983,1e-05,-143.73676348255682,-269.82396235515927,1038.5865267308864,169.16256031251197,1e-05,237.3378312555614
997.5812091803676,1e-05,-124.52323735813442,-1704.542321169638,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-513.314192720077
